sim_id,n_ex,n_in,eib,psi_duration,psi_rise,psi_decay,psi_maxval,offset_linear,exp_linear,mae_linear,r2_linear,offset_dexp,exp_0,knee,exp_1,mae_dexp,r2_dexp
1993,155,9845,0.01574403250380904,0.0212,0.0015,0.0197,275370.55984579795,4.349204668652763,1.925192246841427,0.014523783395520332,0.9896287986178638,5.245557399901703,0.2900333691025482,943.3784099016168,2.083363606832952,0.025173018648021482,0.9981857186392389
1994,4080,5920,0.6891891891891891,0.0166,0.0009,0.0157,257553.0082101555,3.834746352631897,1.6951970713629807,0.01927746096780863,0.9796676144196086,4.538459695351244,0.15278097497188867,375.72652486529455,1.885254772251283,0.024874951047026524,0.9977217620740002
1995,9253,747,12.386880856760374,0.0054,0.0005,0.0049,284068.608140491,2.281495594215347,0.9177739566077412,0.015461970344700971,0.9470739406200661,4.879913761575083,0.2848004724119335,3258.0380956030035,1.840465038215761,0.02072805243720541,0.9963459073236576
1996,5246,4754,1.1034917963819941,0.0144,0.0008,0.0136,261673.32997897826,3.459385435488106,1.4988854928505337,0.017743431664751872,0.9772375024195348,4.409664363431291,0.16871713025524687,328.1876139427926,1.804172477092823,0.024457909850853398,0.9975452839672209
1997,2306,7694,0.29971406290616065,0.0186,0.0012,0.0174,261883.38315337052,4.118983489702723,1.8231794352691923,0.014533961160479805,0.9889377156528837,4.907478845015881,0.2683354459279356,555.0752273806673,1.9416039082199563,0.02438427468749549,0.9980894345535265
1998,183,9817,0.018641132728939594,0.0215,0.0015,0.019999999999999997,277352.2927877482,4.265925595921302,1.8775738897628005,0.01391518345702021,0.9909515544037112,5.244595401778179,0.29111312255921495,931.0233535784965,2.080077134691417,0.02796062552582278,0.9977458823688449
1999,916,9084,0.10083663584324086,0.0204,0.0014,0.019000000000000003,271102.2876604203,4.187808286122244,1.8424472986987475,0.015498799480681343,0.9864531769273905,5.099515047795311,0.24451718375982914,781.4416865062062,2.0588660290218703,0.025399828983978075,0.9980390824416836
2000,2702,7298,0.3702384214853385,0.0189,0.0011,0.0178,261129.03472682965,3.906530558924601,1.7065427463181346,0.016454694140262446,0.9838910730063575,4.852020412991074,0.24842124670313603,527.3030717468508,1.9356024266129928,0.024149338224058715,0.9979284517376038
2001,9785,215,45.51162790697674,0.0048000000000000004,0.0005,0.0043,290050.2166589734,2.1009051163106616,0.8284108671339387,0.01994778320645485,0.9164758717097785,4.797415712010964,0.09397145466805855,6180.937030411038,1.9963443576379225,0.016025184965626688,0.9974390613522132
2002,9703,297,32.67003367003367,0.0051,0.0005,0.0046,287537.7069125463,2.042901190671769,0.7935147528538669,0.017040647017216262,0.9341398875440169,4.763214044338704,0.1272381412117258,4917.496653015577,1.9490188279553449,0.01780668605071365,0.9971344299578724
2003,396,9604,0.04123281965847563,0.0204,0.0015,0.0189,275875.7358019888,4.324910063626541,1.911002196582766,0.017088811171709597,0.9871972107885462,5.168473408130032,0.19364654230042447,981.8551021449279,2.1449233817693414,0.024714455425798077,0.9982784116462584
2004,9183,817,11.239902080783354,0.0054,0.0005,0.0049,284438.2399690739,2.2956208145550034,0.9257812474134037,0.016182843062636173,0.9501286577403271,2.389553723912328,-29.632618132028092,15.939471172382287,30.69183748298562,0.11046463154192757,0.9042437146298956
2005,9553,447,21.371364653243848,0.0049,0.0005,0.004399999999999999,286639.630842694,2.2466703314810843,0.9108269856935265,0.017306419681215754,0.9423795160662656,4.988834592165456,0.2329244012802946,5693.9827741896515,1.934212824653559,0.016977555282754374,0.9973175833737621
