sim_id,n_ex,n_in,eib,psi_duration,psi_rise,psi_decay,psi_maxval,offset_linear,exp_linear,offset_dexp,exp_0,knee,exp_1
1065,315,9685,0.03252452245740836,0.0219,0.0015,0.020399999999999998,274785.97259994363,4.419863612377462,1.9646897378119264,5.2417085914567725,0.2738699830334971,998.8706582307559,2.0969717978479823
1066,7607,2393,3.1788549937317176,0.0078,0.0006,0.0072,275301.31798988703,2.7956902398197556,1.1711515382524273,4.502669876998127,0.3407459050070644,584.5749281149034,1.6429689135020527
1067,7167,2833,2.5298270384751147,0.0092,0.0006,0.0086,268256.177134881,2.982615550581916,1.2629076220710487,4.3316829904491625,0.27844443094081034,359.0978008148222,1.643560727611812
1068,1224,8776,0.13947128532360983,0.0188,0.0014,0.017400000000000002,267570.6100968912,4.313762720306161,1.9178655120195884,5.062877056478835,0.26443086415201317,711.2654832883218,2.021482877367526
1069,9686,314,30.84713375796178,0.0049,0.0005,0.004399999999999999,289391.9336418557,2.0609313158786082,0.8025004317752252,2.1673743213983085,-94.16477077418364,16.67807571424951,95.1244116695168
1070,143,9857,0.01450745662980623,0.0202,0.0015,0.018699999999999998,278355.92003650306,4.485979040261077,1.99907142020227,5.2096879268383995,0.25696438435696384,881.4033652172762,2.099272611156158
1071,534,9466,0.056412423410099305,0.0214,0.0015,0.019899999999999998,273895.23007594707,4.497183990724896,2.0134606214205744,5.1385224832397185,0.2296115596414174,842.1834010522882,2.0943601590474756
1072,8074,1926,4.192107995846314,0.0072,0.0006,0.0066,275072.72775128233,2.804082626571941,1.181049312154937,4.513833131565664,0.3100622714331518,723.5135776513202,1.6797113687799374
1073,678,9322,0.07273117356790389,0.0207,0.0015,0.0192,272215.7258087662,4.183812820447789,1.8356342526391238,5.161427177163507,0.26398795770677397,848.2635325501027,2.0690833897581413
1074,6939,3061,2.266906239790918,0.0095,0.0006,0.0089,268260.44896688155,2.8197574334097086,1.1643320260800396,4.4766474558486316,0.326785916795453,430.1862170377252,1.6590419290196066
1075,2895,7105,0.4074595355383533,0.0183,0.0011,0.0172,260520.1364204304,3.926990688111822,1.721077845242397,4.798275619326222,0.19718847381661325,527.2029850184565,1.9630122848149687
1076,9071,929,9.76426264800861,0.0055,0.0005,0.004999999999999999,281722.61934694205,2.319827969373353,0.9367582752463793,4.789896225292319,0.28691028766604043,2347.5069922827415,1.804864918850197
1077,8567,1433,5.978367062107467,0.0062,0.0006,0.0056,279522.22944203304,2.482791430944963,1.0160167973547969,4.653896848566311,0.3552115311003594,1129.7807524758266,1.6816190154795736
1078,6671,3329,2.0039050765995796,0.0109,0.0007,0.0102,265220.5250273941,3.167157217502981,1.3638900401051066,4.394355457281514,0.26443293734203893,382.3073502669043,1.6918212765708196
1079,9891,109,90.74311926605505,0.0048000000000000004,0.0005,0.0043,291498.7079070292,2.233684059700843,0.9068784025575917,4.613887645875925,0.010094228768674468,5465.755788910067,2.002769415621209
1080,757,9243,0.08189981607703127,0.0195,0.0014,0.0181,270335.32907259546,4.1784261633926745,1.83383475454104,5.168390843400733,0.27457190522679925,887.7965162231051,2.0611381840283385
1081,9435,565,16.699115044247787,0.0051,0.0005,0.0046,287004.79601083684,2.250539462220181,0.9052463719071907,4.861577826755883,0.21978523702891528,4133.079156326329,1.8971440002362367
1082,9715,285,34.08771929824562,0.004700000000000001,0.0005,0.004200000000000001,289647.71559424035,2.0769498733643985,0.816042805977644,5.008575626884621,0.1512641807631068,8483.44422370475,2.026385163778172
1083,9871,129,76.51937984496124,0.004700000000000001,0.0005,0.004200000000000001,290550.91347659327,1.9449460601377198,0.7464007663983983,4.909010836324355,0.08590135261275088,8854.935784729481,2.0498569813579146
1084,1141,8859,0.1287955751213455,0.0197,0.0014,0.0183,269913.7185710146,4.241985293930178,1.8732872906323845,5.120206572322737,0.2686379508236384,818.2276160656849,2.0425714337243575
1085,9640,360,26.77777777777778,0.0048000000000000004,0.0005,0.0043,287185.46306033374,2.0837532409258066,0.8218818545623169,2.158594917107645,-115.09448420071814,15.138324262341541,116.05109827595454
1086,9548,452,21.123893805309734,0.0051,0.0005,0.0046,288085.58092827414,2.224461919718473,0.8909170132993056,4.859789948815352,0.19966918334595166,4508.432384607738,1.9162444846149118
1087,9542,458,20.83406113537118,0.005000000000000001,0.0005,0.0045000000000000005,286051.17166641756,2.109037691904622,0.828582252148427,4.871846055663598,0.19287456428727098,4841.204760705969,1.9288162652020946
1088,9193,807,11.391573729863692,0.0054,0.0005,0.0049,283289.29765447637,2.4434803101977796,1.0085581178296592,4.853042237910943,0.27971875121367135,2958.051967552963,1.836918671144768
1089,140,9860,0.014198782961460446,0.0217,0.0016,0.0201,280513.5402154052,4.339146901509562,1.9130374402078667,5.279835044862909,0.2508118172289379,1078.106820658506,2.1382529245767916
1090,663,9337,0.07100781835707401,0.0202,0.0015,0.018699999999999998,274194.4824914966,4.360502951936361,1.9337502951105165,5.168529516291482,0.23767222762368134,943.010311167966,2.09804520993467
1091,9486,514,18.455252918287936,0.0051,0.0005,0.0046,286999.674633159,2.141237610775477,0.8435607391966388,5.03177053680863,0.23346892996323962,6081.780340759516,1.9529747928623657
1092,9026,974,9.26694045174538,0.0055,0.0005,0.004999999999999999,282571.62973644276,2.4060768393039047,0.9815693990639363,4.751246206818638,0.28473223010051496,2135.3224288816023,1.7892718541576842
1093,9780,220,44.45454545454545,0.004700000000000001,0.0005,0.004200000000000001,289618.3631589883,1.9057573408762103,0.7227528960432107,2.101584682291007,-89.51837852337476,16.549978238885206,90.44857539855653
1094,8108,1892,4.2854122621564485,0.0074,0.0006,0.0068000000000000005,276687.78952133417,2.702751648068474,1.1234274757309533,4.553529758928383,0.34714664747358565,723.4513457436045,1.65569808152567
1095,449,9551,0.04701078421107737,0.0207,0.0015,0.0192,273449.5626475598,4.349482790878263,1.9304136811133954,5.180479720699578,0.25324050197249603,909.0083459081741,2.0900018137591077
1096,1471,8529,0.17247039512252316,0.0198,0.0013,0.018500000000000003,266298.9570571353,4.255114372987571,1.8873912276814189,5.012935659554202,0.2208007511032502,721.3987076915308,2.0417586846209996
1097,8902,1098,8.107468123861567,0.0057,0.0005,0.0052,282541.9907403756,2.331845395372519,0.9408479663290481,4.767622420503534,0.3177397888599568,1909.9669583819561,1.7643849558021099
1098,1844,8156,0.2260912211868563,0.0195,0.0012,0.0183,264711.0303452325,4.101193950943797,1.80525868323703,4.929606630782627,0.1926635338328161,650.0807276008055,2.0309592796997102
1099,9836,164,59.97560975609756,0.0048000000000000004,0.0005,0.0043,290352.4865447703,1.8308430860536942,0.6779161435011984,4.875132075039105,0.11071502297715316,7227.305496102397,2.0100078701420103
1100,9738,262,37.16793893129771,0.0048000000000000004,0.0005,0.0043,289690.3006277221,2.011317598826791,0.7807930341448616,4.877987666462004,0.12415809457311683,6751.106497788892,1.9985950365240581
1101,227,9773,0.023227258774173743,0.0221,0.0015,0.0206,275357.1887474125,4.419209988545491,1.9644263872549217,5.207617127699864,0.23694955675490684,940.0025270064863,2.121505710611644
1102,868,9132,0.09505037231712658,0.0199,0.0015,0.0184,274434.6682853753,4.324222097315678,1.9089027495295194,5.162839151620276,0.20014101791992228,1010.3288236478737,2.133608115036571
1103,8788,1212,7.250825082508251,0.0061,0.0006,0.0055000000000000005,281478.90054813004,2.502213002715735,1.024761384705342,4.749923511056557,0.3030029907632294,1794.9837793057488,1.77536399580596
1104,4639,5361,0.8653236336504384,0.0155,0.0008,0.0147,258456.53357884721,3.601211644581409,1.5667508190470498,4.596744986611798,0.23391730678494863,409.17622359338344,1.8262842721656714
1105,791,9209,0.08589423390161799,0.0207,0.0015,0.0192,274641.0157300974,4.347661053116251,1.9255739278242439,5.137627163600066,0.24171458042350125,820.9854858770358,2.0793406908443894
1106,9659,341,28.325513196480937,0.0049,0.0005,0.004399999999999999,286337.41684827354,2.0355727904311696,0.7925481998974601,4.861214652772801,0.14865265853920584,5788.125738283077,1.9694584965847903
1107,840,9160,0.09170305676855896,0.0203,0.0015,0.018799999999999997,273638.89669643785,4.3500406853282545,1.9292449233876527,5.137715853902472,0.2533398782263964,823.7483870688817,2.066407003447231
1108,2968,7032,0.42207053469852107,0.0178,0.0011,0.0167,260055.73554759758,4.078075342009687,1.8062688913099998,4.771258441318676,0.18939430179584968,514.5189930779472,1.957904632043051
1109,9875,125,79.0,0.0046,0.0005,0.0040999999999999995,289756.58646108286,1.9901967180330415,0.7726228213972215,4.86035888844853,0.07382055911457347,8215.210102498535,2.042620669457014
1110,9827,173,56.80346820809248,0.0048000000000000004,0.0005,0.0043,290683.34551063104,1.956577587588469,0.7540049410075873,4.737253668937704,0.08653238726640204,5734.693104449808,1.9762271894972399
1111,8963,1037,8.643201542912246,0.0058,0.0005,0.005299999999999999,280077.8070764476,2.5216078749234785,1.048610326363843,4.585860554962178,0.27975640389279116,1405.7050852335976,1.7270011610056089
1112,8994,1006,8.940357852882704,0.0058,0.0005,0.005299999999999999,281084.3679984985,2.590684685774042,1.0893025673275818,4.7459776543546335,0.29686384381602987,1965.7751395950406,1.7772836538820314
1113,2767,7233,0.3825521913452233,0.0181,0.0011,0.017,261508.22723419004,4.099101671582057,1.8134926055826082,3.6443975344641872,-109.35649184809029,56.98038984389474,110.99949339421022
1114,5809,4191,1.3860653781913626,0.0127,0.0007,0.012,263634.2965064155,3.224288311767756,1.376300817792894,3.188179410113511,-79.22791466878951,29.22795646202429,80.6548894699591
1115,1544,8456,0.1825922421948912,0.0199,0.0013,0.018600000000000002,266763.9270613905,4.105168890315597,1.8039872392746539,5.0010857531851824,0.23610482810936265,670.6539872344387,2.0204951505228244
1116,913,9087,0.10047320347749532,0.0197,0.0014,0.0183,271640.4616754806,4.302474956130283,1.9041949020598612,5.146755379351524,0.26453171825962013,859.5239124338237,2.0595353491461097
1117,7924,2076,3.816955684007707,0.0078,0.0006,0.0072,274345.3766504276,2.941443718617692,1.2493073715996452,4.487255186051326,0.3181695879142171,619.1798204092534,1.6624486716877582
1118,320,9680,0.03305785123966942,0.0211,0.0015,0.0196,275132.9599565067,4.3572551050601245,1.9331789740781147,5.15794448557705,0.23360481910501557,821.2713163241247,2.100787438414948
1119,7993,2007,3.9825610363726955,0.0074,0.0006,0.0068000000000000005,276333.31108389527,2.7838560034261,1.1704529691420584,2.775255537570035,-100.45269101374686,21.33412841094422,101.68820067103302
1120,9764,236,41.3728813559322,0.0048000000000000004,0.0005,0.0043,288705.8983257448,2.166781282468059,0.8667725270919004,4.809815908698918,0.10358402654091442,6160.9945537691,1.9923177212257352
1121,9472,528,17.939393939393938,0.0051,0.0005,0.0046,284837.66425952635,2.378825210282035,0.9779928142262506,2.258682804002886,-101.12236856963293,16.83445085269444,102.1251293423935
1122,9817,183,53.6448087431694,0.0048000000000000004,0.0005,0.0043,289232.87594492146,2.0650607691436385,0.8098376677454624,4.805673497744217,0.0842637577879909,6562.358405632165,2.0107500436982217
1123,6005,3995,1.5031289111389237,0.0125,0.0007,0.011800000000000001,262317.6066218243,3.2538123701240718,1.3953901615754711,4.421823880253204,0.24571833123222125,358.9236346361686,1.7268451138404424
1124,9832,168,58.523809523809526,0.0048000000000000004,0.0005,0.0043,289648.64832149976,1.9030363219775488,0.7194742127645066,4.869861041361612,0.09479997412119501,7510.381834338183,2.0265394105041845
1125,382,9618,0.039717196922437095,0.0205,0.0015,0.019,280018.14665214985,4.252844920551964,1.8615043527698087,5.262706994184943,0.29039391689352734,1003.0823847989703,2.086024445233576
1126,2406,7594,0.31682907558598894,0.0191,0.0012,0.0179,264731.21768186614,3.9610249141956304,1.7287442664461554,4.882973345947875,0.1969890854591887,592.6480962151992,2.002937023329557
1127,9677,323,29.959752321981423,0.004700000000000001,0.0005,0.004200000000000001,288727.88026813866,1.969477565924512,0.7622963804083176,4.997273747812724,0.1896683464143803,7061.530535590784,1.983730495132638
1128,377,9623,0.03917697183830406,0.0214,0.0015,0.019899999999999998,273293.4962185653,4.155317602191289,1.819697216062003,5.218104160015906,0.30016716529578685,861.0984932674503,2.0601044939809166
1129,7862,2138,3.677268475210477,0.0075,0.0006,0.0069,274210.9465302003,2.707210140633958,1.1234320817344352,4.4656190149504855,0.29714541478068407,620.4806291399655,1.674717305029882
1130,2831,7169,0.39489468545124845,0.0182,0.0011,0.0171,262190.15716285276,4.024185967257144,1.7744516280694502,4.7424264568284515,0.15161185226173468,484.7128160868311,1.9836206168026238
1131,9798,202,48.504950495049506,0.004700000000000001,0.0005,0.004200000000000001,290163.1999634792,1.93698542320269,0.7378630730945028,5.027971746830462,0.12835284852060388,9943.456998259642,2.057038738277058
1132,822,9178,0.08956199607757681,0.0185,0.0014,0.0171,271240.7423067718,4.474538517822145,2.0057175340986984,5.13664650675517,0.2567471237007842,878.6722326876,2.0628242607904435
1133,7666,2334,3.284490145672665,0.0082,0.0006,0.007600000000000001,272586.15995131683,2.788256275089802,1.1662593732098565,2.8297401132082944,-103.58128343968409,22.94142113489479,104.84184790803667
1134,6039,3961,1.5246149962130775,0.0124,0.0007,0.0117,264340.7096430952,3.342070934209755,1.4417266920382925,4.377858346109408,0.2106302291667116,333.048819605147,1.7433613804893449
1135,5611,4389,1.27842333105491,0.0132,0.0007,0.0125,261902.02621281403,3.4230528025674114,1.4801250791917773,4.456335842770127,0.26574147794902125,319.5419445946079,1.7237830124488875
1136,901,9099,0.09902187053522366,0.0202,0.0014,0.0188,271621.06242879626,4.172047448215535,1.8376489815628732,5.097559144185361,0.22940923365430996,800.2137220508367,2.0739884155728814
1137,1714,8286,0.2068549360366884,0.02,0.0013,0.0187,266948.24154184165,4.018006260531367,1.7554080665513818,5.03939422381588,0.2888326175627472,677.8560524058238,1.982661073488607
1138,7118,2882,2.4698126301179735,0.0088,0.0006,0.0082,269436.5199051009,2.9371971857050583,1.2374101043119985,4.439019697925839,0.30986124762976247,430.5264342661567,1.6576143645411778
1139,3283,6717,0.4887598630340926,0.0169,0.001,0.015899999999999997,259865.37815908538,3.8111024907960562,1.6655375940980475,4.7320413643900805,0.20256658227324983,480.2959461220807,1.9244538598538496
1140,9869,131,75.33587786259542,0.0046,0.0005,0.0040999999999999995,288789.8303839839,2.0993012081366618,0.8357106173575378,4.892570440545383,0.0821098722230108,8683.720756925488,2.0479021058620708
1141,1161,8839,0.13134970019232944,0.0208,0.0014,0.0194,268827.1746953973,4.126949052644708,1.8122673206096012,5.063922624953803,0.21956025801037823,787.5640026002011,2.0677513230282067
1142,8490,1510,5.622516556291391,0.0066,0.0006,0.006,278204.13276762376,2.6907026220839434,1.1297989863810705,4.420791967945454,0.27140603635801025,755.1036964785309,1.672123119058402
1143,153,9847,0.015537727226566466,0.0213,0.0015,0.019799999999999998,276586.93114380783,4.452324752281382,1.9822388370460684,5.225594180587752,0.24890051152964743,929.6525613821043,2.1177047696168523
1144,562,9438,0.059546514091968636,0.0203,0.0015,0.018799999999999997,271776.0456824939,4.271186548753443,1.885817768693356,5.164932407696865,0.26964808502144194,838.9972052386231,2.065966899630094
1145,367,9633,0.038098204090106925,0.0202,0.0015,0.018699999999999998,275413.6529083752,4.323409192593162,1.9117014264425423,5.227703504041756,0.2737692716052905,979.7840971849636,2.089877290539739
1146,7762,2238,3.4682752457551387,0.008,0.0006,0.0074,273383.4572835286,2.816848181317932,1.1844835997428875,4.3436468783911595,0.2999848429822613,415.89633915690047,1.6212468155001039
1147,209,9791,0.021346134204882034,0.0205,0.0015,0.019,276024.900172468,4.340261890922972,1.9161134231847594,5.203451290196792,0.22507123013378588,964.9706767207383,2.130014978085681
1148,3158,6842,0.4615609470914937,0.0181,0.0011,0.017,261860.88730174332,3.842634719987929,1.6745590312997214,3.588102597696448,-115.49732862925607,52.874717871646986,117.11224038589188
1149,399,9601,0.04155817102385168,0.0208,0.0015,0.019299999999999998,278322.65034630493,4.435610547780563,1.9684163983271683,5.251592836560107,0.2635342039963546,1058.6736844713314,2.1097880927873476
1150,2966,7034,0.42166619277793577,0.0176,0.0011,0.0165,259872.20156178303,3.991104773012873,1.7611506416853253,4.765250460274453,0.1727776891895747,526.5821559159205,1.9722755864244468
1151,4684,5316,0.8811136192626035,0.0156,0.0008,0.014799999999999999,257595.22028612555,3.4994766382800844,1.5082547995945146,4.538023047388509,0.18112349773717268,388.0484443231433,1.8547460355534207
1152,6925,3075,2.252032520325203,0.0107,0.0006,0.0101,267920.5001146278,3.056824209966377,1.302505528535638,4.240155142547463,0.20985868398821142,296.67210653797525,1.6773999488830624
1153,784,9216,0.08506944444444445,0.02,0.0014,0.018600000000000002,271977.483850948,4.245893346483176,1.8723905791070417,5.094159774227837,0.2144742908303,804.6043486865319,2.0876926765758568
1154,5122,4878,1.050020500205002,0.0148,0.0008,0.014,260200.15201550818,3.767664985698447,1.6691225366596623,4.3883247332848265,0.12261908111253228,317.07424133226925,1.8430388698134939
1155,8305,1695,4.899705014749262,0.0069,0.0006,0.0063,276894.6092888212,2.5708325278114685,1.0575144350243848,2.6851927169819505,-65.18041517821032,20.301193435570436,66.37572891927728
1156,671,9329,0.0719262514738986,0.0213,0.0015,0.019799999999999998,271119.20620862604,4.269831242803815,1.8868217637216924,5.191668140547647,0.2778023889442745,909.2708818329074,2.069468272852268
1157,3331,6669,0.49947518368571,0.0167,0.001,0.0157,259305.9908915378,3.8326732823542384,1.6774321044944707,4.743786313676082,0.21827225847500917,485.8750595706155,1.914584761290493
1158,7853,2147,3.657661853749418,0.008,0.0006,0.0074,274285.5763265077,2.7325779683044042,1.1350217733197998,4.510899416438138,0.3277949416682213,632.2117523366524,1.6623054647712574
1159,9755,245,39.816326530612244,0.0048000000000000004,0.0005,0.0043,289976.39397788874,1.932613224479695,0.7361810387293113,4.955452734667944,0.14607100758246294,7820.299531238517,2.006691832776768
1160,9615,385,24.974025974025974,0.0049,0.0005,0.004399999999999999,287314.5407400645,2.195217425833419,0.8795565408615337,4.9782434743635084,0.19775765990179736,6327.703329214832,1.9678841981098203
1161,1017,8983,0.11321384838027385,0.0208,0.0014,0.0194,268027.35030163254,4.237542227200537,1.8748688889410656,5.070398582912194,0.25221229165916736,731.0430155911112,2.0381672518420517
1162,242,9758,0.024800163968026236,0.0214,0.0015,0.019899999999999998,277348.9789804855,4.392445471247476,1.9483324018169064,5.203347553181853,0.22879915287706498,967.0182630772717,2.1252124837988355
1163,8454,1546,5.468305304010349,0.0064,0.0006,0.0058000000000000005,277619.9809160962,2.6393389034928614,1.100763944182101,4.659053116845126,0.33416801325985607,1148.44569995242,1.7103701880885562
1164,9872,128,77.125,0.004700000000000001,0.0005,0.004200000000000001,290197.39301135315,2.0924571252327273,0.826899973860781,4.752134615201856,0.06727412065367232,6274.458303359813,2.0038440741364987
1165,2346,7654,0.30650640188136924,0.0195,0.0012,0.0183,261211.10167053287,4.059986208548595,1.786619141391281,4.875721220205081,0.22277810733100673,551.7464108170105,1.9752354115204933
1166,9713,287,33.84320557491289,0.005000000000000001,0.0005,0.0045000000000000005,287698.6342628588,2.1488145766864966,0.8501214428758367,4.878828429309193,0.13206839573495413,6339.507961285646,1.9954393663999312
1167,474,9526,0.049758555532227584,0.0207,0.0015,0.0192,272661.96748446685,4.268271974692093,1.8817749795874266,5.18375390829859,0.25280902003425815,892.3088664861825,2.0930312399117823
1168,4969,5031,0.9876764062810575,0.015,0.0008,0.014199999999999999,262170.3549120105,3.4894343900564992,1.5086177632022086,4.470449569074285,0.1713586255881281,362.0298638505491,1.8283267161685623
1169,3901,6099,0.6396130513198885,0.0173,0.0009,0.016399999999999998,256470.9498544834,3.831172738564309,1.688865608298305,4.534216325660396,0.13349943750835422,347.76161075444145,1.9060923375887757
1170,6825,3175,2.1496062992125986,0.0103,0.0007,0.009600000000000001,268119.17509884085,3.091153826759537,1.3178029030243779,4.3652519226698425,0.278507691655007,349.5814552802915,1.660275825792786
1171,342,9658,0.03541105819010147,0.0216,0.0015,0.0201,275574.8228839273,4.3040804109200845,1.8965649585482276,5.213745577872996,0.2366166451280973,980.8701682743828,2.122694790173862
1172,9855,145,67.96551724137932,0.004700000000000001,0.0005,0.004200000000000001,289345.4381833288,2.012551607249943,0.7816583990674708,4.8443060848325965,0.058183639700016,8265.436441998503,2.0537071849810027
1173,6193,3807,1.6267402153926978,0.0118,0.0007,0.0111,264157.3889778368,3.3863725941583,1.4731269745763684,4.34440814010103,0.24584361111205197,294.7615913836892,1.6909260942437276
1174,2625,7375,0.3559322033898305,0.019,0.0011,0.0179,261815.9159291909,4.087266163573797,1.8107306025355194,3.631798107811643,-111.29479845553139,50.6305424101471,112.93086113382643
1175,240,9760,0.02459016393442623,0.0212,0.0016,0.0196,275933.32552256586,4.546360875188935,2.0327271596855025,5.23091112667787,0.20791283033786678,1083.1429646335948,2.1615529390055364
1176,8752,1248,7.012820512820513,0.0061,0.0006,0.0055000000000000005,280289.7325069317,2.3191465909082614,0.9260881033236823,2.54633764396538,-89.3269432803399,18.243400010442844,90.45885579434083
1177,2684,7316,0.36686714051394204,0.0191,0.0011,0.018,263508.8811305483,4.02071717297616,1.7651526691301729,4.85646259156712,0.21637879558391596,557.6020593866222,1.9689954867768282
1178,9824,176,55.81818181818182,0.004700000000000001,0.0005,0.004200000000000001,288985.6322360509,1.944746175938401,0.7467038224734904,4.95248819701826,0.11172165698731444,9001.241580315762,2.0438803276339774
1179,4353,5647,0.7708517797060386,0.0169,0.0009,0.015999999999999997,260890.285787641,3.6494679007089417,1.5894659869386942,3.422892052497026,-67.82680856771059,38.52152367983609,69.36291411302271
1180,99,9901,0.009998990001009999,0.0203,0.0015,0.018799999999999997,276124.02653372724,4.3483799596244435,1.9223706435987697,5.254450305041004,0.23317284435218702,1126.586496674383,2.1456600710054325
1181,2989,7011,0.42633005277421193,0.0177,0.0011,0.0166,260258.3844347665,4.106032207899329,1.8240004027936738,4.7680051385487845,0.20937689486161717,475.3635169791232,1.9361193884172256
1182,7493,2507,2.9888312724371757,0.0086,0.0006,0.008,273305.7915164596,2.92372243224775,1.238307507945703,4.469558706321102,0.3079359750809788,539.2007745242418,1.6680203747288758
1183,243,9757,0.024905196269345085,0.0214,0.0015,0.019899999999999998,275798.96750255796,4.31208660397746,1.9048350885881855,5.1684447010889825,0.23089269734018522,875.7925493775953,2.1072678501425592
1184,9678,322,30.055900621118013,0.0049,0.0005,0.004399999999999999,288560.2411192348,2.090124641490526,0.8206448556055692,4.8022507000184484,0.12521235768922181,5402.781437294907,1.9667285336802367
1185,372,9628,0.03863730785209805,0.0203,0.0015,0.018799999999999997,273206.3952905914,4.387411811097588,1.945751090105905,5.2034649733995595,0.2313060211503535,997.6735016118994,2.12429693755695
1186,250,9750,0.02564102564102564,0.0212,0.0015,0.0197,275848.4298141888,4.37735608291211,1.9379589621040396,5.236336061992248,0.245070334511105,1010.000990709413,2.125272365009451
1187,3030,6970,0.4347202295552367,0.0188,0.0011,0.0177,259651.81526203782,3.921115207275295,1.7236512458217508,4.655544054831032,0.11840853666240256,440.91313112989974,1.9769823021504864
1188,9218,782,11.787723785166241,0.0054,0.0005,0.0049,283240.31001562893,2.55619617459792,1.0708149800464004,2.380720045035747,-121.35655200603144,17.78502353836657,122.41443178639003
1189,995,9005,0.110494169905608,0.021,0.0014,0.019600000000000003,270125.18959928706,4.11442209479171,1.7997292881092526,5.131075768180236,0.2688680578530516,827.7544813522303,2.048659343133333
1190,9628,372,25.881720430107528,0.005000000000000001,0.0005,0.0045000000000000005,287322.202373948,2.252413869948764,0.9132204016527506,4.769274449960231,0.13205228846585518,4752.871930964817,1.9477454824871594
1191,9225,775,11.903225806451612,0.005300000000000001,0.0005,0.0048000000000000004,282669.86106171296,2.2454261381068052,0.9002613509607362,2.368722540990052,-90.22764538650023,17.827273744071164,91.27987989419597
1192,9844,156,63.1025641025641,0.004700000000000001,0.0005,0.004200000000000001,288693.5670615045,1.949025874227956,0.7476197104748068,4.897442731726722,0.08138631745941857,8812.213001789818,2.05098721379606
1193,137,9863,0.013890297069857041,0.021,0.0016,0.0194,277304.7235745434,4.395528391635578,1.9479808279653488,5.2582188945545,0.25055422267393723,1047.0800194183093,2.129970645981644
1194,151,9849,0.015331505736623008,0.0202,0.0016,0.0186,278567.63337591663,4.481488172306999,1.9942947812014062,5.3045628471161,0.29350329050186497,1085.667868698396,2.1053445651709786
1195,1080,8920,0.1210762331838565,0.0209,0.0014,0.0195,270962.25266121636,4.416157429993127,1.970085370692769,5.083598801988737,0.22417030212185868,772.2684457600608,2.072028411889032
1196,326,9674,0.033698573495968574,0.0215,0.0016,0.019899999999999998,276074.8881465966,4.356889254229628,1.9282112043738928,5.189393298039407,0.21624375074194954,917.1376748293123,2.133365293729511
1197,3491,6509,0.5363343063450607,0.0176,0.001,0.0166,261620.45080925713,3.8377849272061666,1.6810895654333968,4.657879714098497,0.15055147071211875,441.94912112230173,1.9425879703991888
1198,9623,377,25.52519893899204,0.0049,0.0005,0.004399999999999999,286121.3602348535,1.996485461190348,0.7662030617021914,4.964196546009561,0.17744065584374766,6619.177396422604,1.9827540772129866
1199,1126,8874,0.12688753662384494,0.0214,0.0014,0.02,268873.6558890923,4.289346616311802,1.8997026860700181,5.097691048716642,0.2792122118290575,741.9773630469408,2.0222072700313563
1200,5276,4724,1.1168501270110076,0.0134,0.0008,0.0126,263284.96675692976,3.496371944161929,1.5141496348044583,3.2751216690019587,-109.54104505840513,31.510572508542282,111.00599956755191
1201,2046,7954,0.25722906713603216,0.0197,0.0012,0.0185,262644.3286177482,4.217070935502508,1.8713534598850818,4.959082816829389,0.2721247511481078,605.1225139606842,1.9627291658150336
1202,163,9837,0.016570092507878418,0.0208,0.0016,0.0192,277427.9354848326,4.496293716892399,2.0071261439836805,5.236926994092518,0.2218817752019323,1063.9395864637302,2.1490933279493047
1203,8812,1188,7.417508417508418,0.006,0.0006,0.0054,280001.4211701792,2.394754577129014,0.97254624294204,2.5069789447235,-103.35896922328689,16.56001952371045,104.47365092568114
1204,9092,908,10.013215859030836,0.0058,0.0005,0.005299999999999999,283164.9618910477,2.2975483151603306,0.9218879743353123,2.425411017683848,-123.3013233458752,17.911516397986468,124.37748552095236
1205,867,9133,0.0949304719150334,0.0207,0.0014,0.0193,270877.00087318534,4.303042640611344,1.9096151479171555,5.116878588874318,0.27268437677497687,763.8352960222553,2.039239947872973
1206,1423,8577,0.1659088259298123,0.0195,0.0014,0.0181,266392.7226746724,4.097495140259185,1.8007165914125838,5.040771366054994,0.24716285158327608,700.8476372186442,2.0293337528780047
1207,9312,688,13.534883720930232,0.0052,0.0005,0.004699999999999999,284040.8124819676,2.287077448108988,0.9243922191256296,4.725001830572456,0.23375857613447454,2657.6182617884174,1.8280752673769194
1208,416,9584,0.04340567612687813,0.0203,0.0015,0.018799999999999997,275115.1790388012,4.345142624749712,1.9228878948198975,5.172867273797923,0.2146243182189588,946.6528513389151,2.1251672903769125
1209,602,9398,0.06405618216641838,0.0208,0.0015,0.019299999999999998,273077.9147614689,4.46386343648369,1.9958836311413797,5.141407821277373,0.20692602818008615,912.4854398884532,2.118573065813153
1210,184,9816,0.018744906275468622,0.0199,0.0016,0.0183,276117.23646561895,4.5361218068114395,2.0272056327294874,5.277256151473501,0.2681602770548703,1079.1581714203967,2.120305267741389
1211,9742,258,37.75968992248062,0.004700000000000001,0.0005,0.004200000000000001,288807.9144744958,2.205149487454732,0.8887559731245395,5.005929860143862,0.17142592895538675,7935.33509577433,2.003566911113108
1212,9812,188,52.191489361702125,0.0048000000000000004,0.0005,0.0043,289229.7915069888,2.0607753519344993,0.8101009534849888,4.739273525754587,0.08488303507449889,5615.357398228697,1.9810586255149072
1213,606,9394,0.06450926123057271,0.0207,0.0014,0.0193,268559.49645996484,4.2096523416016005,1.8519559423357104,5.113405616938694,0.21059155997413007,861.334960410832,2.1042352419819426
